season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2022,2021-10-16,0,0,pre,,Columbus Blue Jackets,Seattle Kraken,CBJ,SEA,1464.62996195965,1490.0,0.5353861068081389,0.4646138931918611,0.23976633634511593,1.1821709846019313,1.0575953517431846,,,,,15,48,31
2022,2021-10-16,0,0,pre,,Detroit Red Wings,Vancouver Canucks,DET,VAN,1444.89773099071,1481.83437325312,0.5187908288867158,0.4812091711132842,0.2417851633609422,1.1539308958218406,1.0878542675391016,,,,,6,39,22
2022,2021-10-16,0,0,pre,,Washington Capitals,Tampa Bay Lightning,WSH,TBL,1531.39794382973,1568.60856240227,0.518397090573594,0.48160290942640605,0.24183312308577662,1.153261716820972,1.0885714062648044,,,,,94,41,67
2022,2021-10-16,0,0,pre,,Montreal Canadiens,New York Rangers,MTL,NYR,1503.90766450914,1511.675214577,0.5604797997321067,0.4395202002678933,0.23671622105070886,1.2250011603470798,1.011715060703629,,,,,51,76,63
2022,2021-10-16,0,0,pre,,Pittsburgh Penguins,Chicago Blackhawks,PIT,CHI,1538.19964678231,1482.66527975803,0.6473713692682456,0.35262863073175443,0.22596997757605683,1.3744262223156214,0.8515437552604355,,,,,54,45,49
2022,2021-10-16,0,0,pre,,Toronto Maple Leafs,Ottawa Senators,TOR,OTT,1530.5070060119,1470.08932510132,0.6537616138750093,0.3462383861249907,0.22515549785735958,1.3854807039553196,0.83967479390204,,,,,40,52,46
2022,2021-10-16,0,0,pre,,Nashville Predators,Carolina Hurricanes,NSH,CAR,1513.00278965036,1543.63575877862,0.5278425658114398,0.47215743418856015,0.24068349142349088,1.1693256313849394,1.0713578600385514,,,,,77,56,66
2022,2021-10-16,0,0,pre,,Colorado Avalanche,St. Louis Blues,COL,STL,1565.00569615766,1505.29212437641,0.6528435763015805,0.3471564236984195,0.22527280642573036,1.383892054438424,0.8413807519873064,,,,,83,37,60
2022,2021-10-16,0,0,pre,,San Jose Sharks,Winnipeg Jets,SJS,WPG,1459.65164309644,1508.57317510516,0.5015520352152156,0.49844796478478437,0.24388917810170624,1.1246701348882606,1.1192190432134457,,,,,21,66,43
2022,2021-10-16,0,0,pre,,Edmonton Oilers,Calgary Flames,EDM,CGY,1515.93029540105,1501.75785517879,0.5913155022724421,0.4086844977275579,0.23295214495172403,1.2778349348990368,0.9551172100526872,,,,,52,65,58
2022,2021-10-16,0,0,pre,,Los Angeles Kings,Minnesota Wild,LAK,MIN,1467.62465077722,1525.27321264935,0.48899461244881853,0.5110053875511815,0.2427342276220668,1.102027722955588,1.1407065046664788,,,,,35,61,48
2022,2021-10-17,0,0,pre,,Ottawa Senators,Dallas Stars,OTT,DAL,1470.08932510132,1504.68660347702,0.5221517879329545,0.47784821206704553,0.24137592010803174,1.1596446277255699,1.0817312923824618,,,,,24,54,39
2022,2021-10-18,0,0,pre,,Philadelphia Flyers,Seattle Kraken,PHI,SEA,1491.62572351588,1490.0,0.5737533799949429,0.4262466200050571,0.23509957020577155,1.2477171571547376,0.987382413051034,,,,,28,70,49
2022,2021-10-18,0,0,pre,,Toronto Maple Leafs,New York Rangers,TOR,NYR,1530.5070060119,1511.675214577,0.5977809741449631,0.4022190258550369,0.23215816293090868,1.2889403784282913,0.9432177845026174,,,,,68,67,67
2022,2021-10-18,0,0,pre,,Calgary Flames,Anaheim Ducks,CGY,ANA,1501.75785517879,1450.4102192207,0.6418502645781856,0.3581497354218144,0.22666993471281993,1.3648823063018476,0.8617876284109723,,,,,14,55,34
2022,2021-10-18,0,0,pre,,Arizona Coyotes,St. Louis Blues,ARI,STL,1484.78129993772,1505.29212437641,0.5423367185591813,0.4576632814408187,0.23892166281130778,1.1940191093278825,1.0449025534834253,,,,,34,77,55
2022,2021-10-19,0,0,pre,,Pittsburgh Penguins,Dallas Stars,PIT,DAL,1538.19964678231,1504.68660347702,0.6179225340000847,0.3820774659999153,0.22966875176493046,1.3235963226938776,0.9060724290710529,,,,,68,53,60
2022,2021-10-19,0,0,pre,,Montreal Canadiens,San Jose Sharks,MTL,SJS,1503.90766450914,1459.65164309644,0.6324126834197505,0.36758731658024946,0.22785903694535567,1.3485834587888044,0.8792755781565513,,,,,19,51,35
2022,2021-10-19,0,0,pre,,New Jersey Devils,Seattle Kraken,NJD,SEA,1456.39070938115,1490.0,0.5235706432557208,0.4764293567442792,0.24120322558430637,1.162057584121218,1.0791456414630884,,,,,12,43,27
2022,2021-10-19,0,0,pre,,Buffalo Sabres,Vancouver Canucks,BUF,VAN,1448.10618132612,1481.83437325312,0.5233999080346102,0.47660009196538977,0.24122400438081226,1.1617671987413751,1.0794568056394371,,,,,7,42,24
2022,2021-10-19,0,0,pre,,Tampa Bay Lightning,Florida Panthers,TBL,FLA,1568.60856240227,1531.70951122805,0.6225136506716847,0.37748634932831526,0.22909727309397174,1.3315083946046848,0.8975888784892868,,,,,94,40,67
2022,2021-10-19,0,0,pre,,Washington Capitals,Colorado Avalanche,WSH,COL,1531.39794382973,1565.00569615766,0.5235728521141658,0.4764271478858342,0.24120295676570994,1.162061340981849,1.079141615783861,,,,,93,35,64
2022,2021-10-19,0,0,pre,,Detroit Red Wings,Columbus Blue Jackets,DET,CBJ,1444.89773099071,1464.62996195965,0.5434489582951934,0.45655104170480665,0.2387865104137863,1.1959161466648565,1.0428703637489298,,,,,3,23,13
2022,2021-10-19,0,0,pre,,Chicago Blackhawks,New York Islanders,CHI,NYI,1482.66527975803,1540.99159967922,0.4880197558481392,0.5119802441518608,0.24261529687958455,1.1002537506276644,1.1423615462519203,,,,,55,56,55
2022,2021-10-19,0,0,pre,,Nashville Predators,Los Angeles Kings,NSH,LAK,1513.00278965036,1467.62465077722,0.6339129978980944,0.3660870021019056,0.2276705909424811,1.351173239901091,0.8764973510413901,,,,,27,50,38
2022,2021-10-19,0,0,pre,,Minnesota Wild,Winnipeg Jets,MIN,WPG,1525.27321264935,1508.57317510516,0.5948269541618703,0.40517304583812974,0.23252119240077776,1.2838652280706775,0.9486559643301004,,,,,63,77,70
2022,2021-10-19,0,0,pre,,Edmonton Oilers,Anaheim Ducks,EDM,ANA,1515.93029540105,1450.4102192207,0.6603797604691566,0.3396202395308434,0.22430670514564158,1.3969386178682501,0.8273680872773913,,,,,20,49,34
2022,2021-10-20,0,0,pre,,Philadelphia Flyers,Boston Bruins,PHI,BOS,1491.62572351588,1547.91129670929,0.4909553197820735,0.5090446802179265,0.24297352027888372,1.1055950174959353,1.1373785027829484,,,,,66,66,66
2022,2021-10-20,0,0,pre,,Vegas Golden Knights,St. Louis Blues,VEG,STL,1560.2750812247,1505.29212437641,0.6466464254166097,0.35335357458339034,0.22606207731239883,1.3731726939293023,0.8528893833830966,,,,,81,36,58
2022,2021-10-21,0,0,pre,,Columbus Blue Jackets,New York Islanders,CBJ,NYI,1464.62996195965,1540.99159967922,0.4621351884172361,0.5378648115827639,0.23946508612794695,1.0530702202653308,1.1863948658626162,,,,,43,51,47
2022,2021-10-21,0,0,pre,,Ottawa Senators,San Jose Sharks,OTT,SJS,1470.08932510132,1459.65164309644,0.5861100040911533,0.4138899959088467,0.23358993447505128,1.2689005452065334,0.9646893892685179,,,,,7,38,22
2022,2021-10-21,0,0,pre,,New Jersey Devils,Washington Capitals,NJD,WSH,1456.39070938115,1531.39794382973,0.4640737155818926,0.5359262844181074,0.23970068220204718,1.056609327148814,1.1830913550532334,,,,,31,47,39
2022,2021-10-21,0,0,pre,,Montreal Canadiens,Carolina Hurricanes,MTL,CAR,1503.90766450914,1543.63575877862,0.5147781550974437,0.48522184490255627,0.24227411199290938,1.1471130017882154,1.0951611102046939,,,,,71,62,66
2022,2021-10-21,0,0,pre,,Florida Panthers,Colorado Avalanche,FLA,COL,1531.70951122805,1565.00569615766,0.5240202179841073,0.47597978201589275,0.2411485141180223,1.1628222531515673,1.0783262609664552,,,,,93,36,64
2022,2021-10-21,0,0,pre,,Detroit Red Wings,Calgary Flames,DET,CGY,1444.89773099071,1501.75785517879,0.4901287704783471,0.509871229521653,0.24287262989701816,1.1040913073794443,1.138781322517574,,,,,12,39,25
2022,2021-10-21,0,0,pre,,Winnipeg Jets,Anaheim Ducks,WPG,ANA,1508.57317510516,1450.4102192207,0.6508178335592735,0.3491821664407265,0.22553130063242194,1.3803871752735708,0.8451441253588511,,,,,16,46,31
2022,2021-10-21,0,0,pre,,Nashville Predators,New York Rangers,NSH,NYR,1513.00278965036,1511.675214577,0.5733335926731808,0.42666640732681915,0.23515076601874066,1.2469981178637273,0.9881526481550134,,,,,57,68,62
2022,2021-10-21,0,0,pre,,Chicago Blackhawks,Vancouver Canucks,CHI,VAN,1482.66527975803,1481.83437325312,0.5726340584222543,0.42736594157774566,0.23523606736040967,1.2458000002650362,0.9894360670953735,,,,,19,74,46
2022,2021-10-21,0,0,pre,,Arizona Coyotes,Edmonton Oilers,ARI,EDM,1484.78129993772,1515.93029540105,0.5271021862765422,0.47289781372345785,0.24077354664611675,1.168065656364476,1.072707890281641,,,,,41,75,58
2022,2021-10-22,0,0,pre,,Toronto Maple Leafs,San Jose Sharks,TOR,SJS,1530.5070060119,1459.65164309644,0.6672335834511495,0.33276641654885053,0.2234216057838975,1.4088143740385966,0.814607231745301,,,,,33,38,35
2022,2021-10-22,0,0,pre,,Buffalo Sabres,Boston Bruins,BUF,BOS,1448.10618132612,1547.91129670929,0.42881163685643964,0.5711883631435604,0.2354123117309457,0.9920880467143197,1.243324265016626,,,,,35,31,33
2022,2021-10-22,0,0,pre,,Dallas Stars,Los Angeles Kings,DAL,LAK,1504.68660347702,1467.62465077722,0.6227339844370199,0.3772660155629801,0.22906980435238017,1.3318882212478536,0.8971815831045266,,,,,23,65,44
2022,2021-10-22,0,0,pre,,Vegas Golden Knights,Edmonton Oilers,VEG,EDM,1560.2750812247,1515.93029540105,0.6325314587563149,0.3674685412436851,0.2278441260363748,1.3487884661381588,0.879055659898216,,,,,86,32,59
2022,2021-10-23,0,0,pre,,Washington Capitals,Calgary Flames,WSH,CGY,1531.39794382973,1501.75785517879,0.6126452701673997,0.38735472983260033,0.23032364139729689,1.31450749222231,0.9158161491749869,,,,,62,56,59
2022,2021-10-23,0,0,pre,,Ottawa Senators,New York Rangers,OTT,NYR,1470.08932510132,1511.675214577,0.5121065116855932,0.4878934883144068,0.2425998945723483,1.1425759321987967,1.1000239623735517,,,,,28,66,47
2022,2021-10-23,0,0,pre,,Minnesota Wild,Anaheim Ducks,MIN,ANA,1525.27321264935,1450.4102192207,0.6723359219845453,0.3276640780154547,0.2227583964236165,1.417661768553436,0.8050966278701804,,,,,24,39,31
2022,2021-10-23,0,0,pre,,New Jersey Devils,Buffalo Sabres,NJD,BUF,1456.39070938115,1448.10618132612,0.5831000973077407,0.4168999026922593,0.2339581826393293,1.2637373381918757,0.9702208444474537,,,,,2,19,10
2022,2021-10-23,0,0,pre,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1503.90766450914,1444.89773099071,0.6519250156414217,0.3480749843585783,0.22539007984211407,1.3823026797984659,0.8430874000436481,,,,,13,35,24
2022,2021-10-23,0,0,pre,,Columbus Blue Jackets,Carolina Hurricanes,CBJ,CAR,1464.62996195965,1543.63575877862,0.458354012855733,0.5416459871442669,0.2390055966668324,1.046164448051077,1.1928411486157553,,,,,44,48,46
2022,2021-10-23,0,0,pre,,Tampa Bay Lightning,Colorado Avalanche,TBL,COL,1568.60856240227,1565.00569615766,0.5765344430832137,0.42346555691678633,0.2347602654718055,1.252481772726378,0.9822784927454274,,,,,99,17,58
2022,2021-10-23,0,0,pre,,Winnipeg Jets,Nashville Predators,WPG,NSH,1508.57317510516,1513.00278965036,0.5652075518534124,0.4347924481465876,0.23614086090699601,1.2330873667280204,1.0030534941789755,,,,,55,79,67
2022,2021-10-23,0,0,pre,,Philadelphia Flyers,Florida Panthers,PHI,FLA,1491.62572351588,1531.70951122805,0.5142667029577564,0.48573329704224355,0.2423364632789262,1.1462442952175422,1.096092168061384,,,,,55,71,63
2022,2021-10-23,0,0,pre,,Pittsburgh Penguins,Toronto Maple Leafs,PIT,TOR,1538.19964678231,1530.5070060119,0.5822715979480102,0.4177284020519898,0.23405948216850805,1.2623164893673875,0.9717429928011205,,,,,83,55,69
2022,2021-10-23,0,0,pre,,St. Louis Blues,Los Angeles Kings,STL,LAK,1505.29212437641,1467.62465077722,0.6235525413721122,0.37644745862788775,0.22896772064949952,1.3332993992905486,0.8956683213589508,,,,,23,51,37
2022,2021-10-23,0,0,pre,,Arizona Coyotes,New York Islanders,ARI,NYI,1484.78129993772,1540.99159967922,0.49106361196259213,0.5089363880374078,0.2429867403040543,1.1057920178765133,1.137194722427541,,,,,57,61,59
2022,2021-10-23,0,0,pre,,Seattle Kraken,Vancouver Canucks,SEA,VAN,1490.0,1481.83437325312,0.5829337016750821,0.41706629832491793,0.23397852975607072,1.2634519626430352,0.9705265671130355,,,,,23,78,50
2022,2021-10-24,0,0,pre,,Boston Bruins,San Jose Sharks,BOS,SJS,1547.91129670929,1459.65164309644,0.6890938859798237,0.3109061140201763,0.22055163294492794,1.4467586230993592,0.7737930098455688,,,,,43,30,36
2022,2021-10-24,0,0,pre,,Minnesota Wild,Nashville Predators,MIN,NSH,1525.27321264935,1513.00278965036,0.588666955448234,0.411333044551766,0.2332768033046746,1.2732883686230834,0.9599884346815913,,,,,66,69,67
2022,2021-10-24,0,0,pre,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1482.66527975803,1444.89773099071,0.6236877575098334,0.3763122424901666,0.2289508522331277,1.3335325236435498,0.8954183285895778,,,,,6,33,19
2022,2021-10-24,0,0,pre,,Vegas Golden Knights,New York Islanders,VEG,NYI,1560.2750812247,1540.99159967922,0.598405988986853,0.40159401101314696,0.2320812926351423,1.290014435164169,0.9420668574709735,,,,,94,32,63
2022,2021-10-25,0,0,pre,,Carolina Hurricanes,Toronto Maple Leafs,CAR,TOR,1543.63575877862,1530.5070060119,0.5898628200875748,0.41013717991242515,0.23313025466305468,1.2753410253749204,0.9577892292881343,,,,,85,59,72
2022,2021-10-25,0,0,pre,,New York Rangers,Calgary Flames,NYR,CGY,1511.675214577,1501.75785517879,0.5853832220985903,0.4146167779014097,0.23367888692327615,1.2676536313568971,0.966025255566379,,,,,49,65,57
2022,2021-10-25,0,0,pre,,Florida Panthers,Arizona Coyotes,FLA,ARI,1531.70951122805,1484.78129993772,0.6359812341520129,0.3640187658479871,0.227410455923965,1.3547441418103956,0.8726663141135693,,,,,51,54,52
2022,2021-10-25,0,0,pre,,Ottawa Senators,Washington Capitals,OTT,WSH,1470.08932510132,1531.39794382973,0.4837313341756462,0.5162686658243538,0.2420924436414962,1.0924474112362452,1.149645032405251,,,,,40,59,49
2022,2021-10-25,0,0,pre,,Columbus Blue Jackets,Dallas Stars,CBJ,DAL,1464.62996195965,1504.68660347702,0.5143057375791185,0.48569426242088154,0.24233170430173331,1.1463105935402624,1.0960211107614708,,,,,21,50,35
2022,2021-10-25,0,0,pre,,Buffalo Sabres,Tampa Bay Lightning,BUF,TBL,1448.10618132612,1568.60856240227,0.39990899038640937,0.6000910096135906,0.2318739444400445,0.9389634501949307,1.2929104942451137,,,,,48,19,33
2022,2021-10-25,0,0,pre,,St. Louis Blues,Los Angeles Kings,STL,LAK,1505.29212437641,1467.62465077722,0.6235525413721122,0.37644745862788775,0.22896772064949952,1.3332993992905486,0.8956683213589508,,,,,23,63,43
2022,2021-10-26,0,0,pre,,Pittsburgh Penguins,Tampa Bay Lightning,PIT,TBL,1538.19964678231,1568.60856240227,0.5281639933125183,0.4718360066874817,0.24064439750432456,1.169872678175192,1.0707717193291324,,,,,95,40,67
2022,2021-10-26,0,0,pre,,New Jersey Devils,Calgary Flames,NJD,CGY,1456.39070938115,1501.75785517879,0.5066668180094461,0.49333318199055387,0.2432638941513691,1.1333437869840004,1.1099201071673686,,,,,16,45,30
2022,2021-10-26,0,0,pre,,Colorado Avalanche,Vegas Golden Knights,COL,VEG,1565.00569615766,1560.2750812247,0.5781185851550648,0.42188141484493524,0.23456688047166668,1.255196577719279,0.9793703027523877,,,,,98,15,56
2022,2021-10-26,0,0,pre,,Nashville Predators,San Jose Sharks,NSH,SJS,1513.00278965036,1459.65164309644,0.6444971246247045,0.35550287537529546,0.22633478741903382,1.3694569169743318,0.856877870444702,,,,,23,59,41
2022,2021-10-26,0,0,pre,,Vancouver Canucks,Minnesota Wild,VAN,MIN,1481.83437325312,1525.27321264935,0.5094411468322455,0.4905588531677545,0.24292512394911167,1.138051363874602,1.1048737600745098,,,,,44,66,55
2022,2021-10-26,0,0,pre,,Seattle Kraken,Montreal Canadiens,SEA,MTL,1490.0,1503.90766450914,0.5517550086423584,0.4482449913576416,0.23777711639510163,1.210092418768284,1.0276846976268177,,,,,36,71,53
2022,2021-10-26,0,0,pre,,Anaheim Ducks,Winnipeg Jets,ANA,WPG,1450.4102192207,1508.57317510516,0.48825472325339053,0.5117452767466095,0.24264395983781153,1.100681346884875,1.1419626129529366,,,,,16,56,36
2022,2021-10-27,0,0,pre,,Florida Panthers,Boston Bruins,FLA,BOS,1531.70951122805,1547.91129670929,0.5484866902468264,0.4515133097531736,0.23817433548538583,1.204512263006922,1.0336620724784638,,,,,87,53,70
2022,2021-10-27,0,0,pre,,Washington Capitals,Detroit Red Wings,WSH,DET,1531.39794382973,1444.89773099071,0.6869198494584334,0.31308015054156657,0.22084056020331452,1.4429804947510045,0.77786006545231,,,,,24,26,25
2022,2021-10-27,0,0,pre,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1482.66527975803,1530.5070060119,0.5031059656445052,0.49689403435549484,0.24369910470604617,1.1273045625952198,1.1163945421108263,,,,,48,59,53
2022,2021-10-27,0,0,pre,,Dallas Stars,Vegas Golden Knights,DAL,VEG,1504.68660347702,1560.2750812247,0.4919582275525317,0.5080417724474683,0.24309596750720425,1.1074193613122556,1.1356766061949486,,,,,80,38,59
2022,2021-10-27,0,0,pre,,Edmonton Oilers,Philadelphia Flyers,EDM,PHI,1515.93029540105,1491.62572351588,0.6053318414174186,0.3946681585825814,0.23122798126920557,1.301922004415122,0.9293059768540834,,,,,45,64,54
2022,2021-10-28,0,0,pre,,Tampa Bay Lightning,Arizona Coyotes,TBL,ARI,1568.60856240227,1484.78129993772,0.6836012833873885,0.31639871661261154,0.2212800186044453,1.4372152806732381,0.7840647379312071,,,,,73,28,50
2022,2021-10-28,0,0,pre,,Carolina Hurricanes,Boston Bruins,CAR,BOS,1543.63575877862,1547.91129670929,0.5654255020312452,0.4345744979687548,0.23611432605311392,1.2334602687702532,1.0026540572828606,,,,,91,43,67
2022,2021-10-28,0,0,pre,,Pittsburgh Penguins,Calgary Flames,PIT,CGY,1538.19964678231,1501.75785517879,0.6218949102980432,0.3781050897019568,0.22917438937515366,1.33044182364817,0.8987325657269836,,,,,66,51,58
2022,2021-10-28,0,0,pre,,St. Louis Blues,Colorado Avalanche,STL,COL,1505.29212437641,1565.00569615766,0.48602468756307493,0.5139753124369251,0.24237199002854296,1.0966225944270296,1.1457493956015135,,,,,83,43,63
2022,2021-10-28,0,0,pre,,Seattle Kraken,Minnesota Wild,SEA,MIN,1490.0,1525.27321264935,0.5211808671736272,0.4788191328263728,0.24149411805255935,1.1579937385358505,1.0835003795167086,,,,,50,69,59
2022,2021-10-28,0,0,pre,,Vancouver Canucks,Philadelphia Flyers,VAN,PHI,1481.83437325312,1491.62572351588,0.5576079393292869,0.4423920606707131,0.23706553422398977,1.2200917888579281,1.0169737453660617,,,,,24,69,46
2022,2021-10-28,0,0,pre,,Anaheim Ducks,Buffalo Sabres,ANA,BUF,1450.4102192207,1448.10618132612,0.5747080369088554,0.4252919630911446,0.23498312391598591,1.2493525078812302,0.9856306160347558,,,,,2,23,12
2022,2021-10-28,0,0,pre,,San Jose Sharks,Montreal Canadiens,SJS,MTL,1459.65164309644,1503.90766450914,0.5082654966306337,0.4917345033693663,0.24306864961690916,1.1360562349653007,1.1070124146516085,,,,,19,62,40
2022,2021-10-28,0,0,pre,,Los Angeles Kings,Winnipeg Jets,LAK,WPG,1467.62465077722,1508.57317510516,0.5130231743685557,0.4869768256314443,0.24248809280879374,1.1441324304265608,1.0983556623822328,,,,,25,73,49
2022,2021-10-29,0,0,pre,,Carolina Hurricanes,Chicago Blackhawks,CAR,CHI,1543.63575877862,1482.66527975803,0.6544815667438102,0.3455184332561898,0.22506342893394385,1.3867266968361425,0.8383367320978014,,,,,57,49,53
2022,2021-10-29,0,0,pre,,New York Rangers,Columbus Blue Jackets,NYR,CBJ,1511.675214577,1464.62996195965,0.6361371977356065,0.3638628022643935,0.2273908224264002,1.355013457328488,0.8723773650979121,,,,,25,58,41
2022,2021-10-29,0,0,pre,,Detroit Red Wings,Florida Panthers,DET,FLA,1444.89773099071,1531.70951122805,0.44722094132692436,0.5527790586730756,0.23765264095900068,1.0258112858143356,1.2118413551446652,,,,,24,31,27
2022,2021-10-29,0,0,pre,,Washington Capitals,Arizona Coyotes,WSH,ARI,1531.39794382973,1484.78129993772,0.6355659153486529,0.3644340846513471,0.22746272669291456,1.3540270012919378,0.8734357254009768,,,,,51,56,53
2022,2021-10-29,0,0,pre,,Vegas Golden Knights,Anaheim Ducks,VEG,ANA,1560.2750812247,1450.4102192207,0.7150942891153265,0.28490571088467354,0.21702583985309593,1.4920204794143426,0.7250053604387534,,,,,45,22,33
2022,2021-10-29,0,0,pre,,Dallas Stars,Ottawa Senators,DAL,OTT,1504.68660347702,1470.08932510132,0.6193949945751691,0.3806050054248309,0.22948564949623446,1.3261333760217733,0.9033522734744611,,,,,24,50,37
2022,2021-10-30,0,0,pre,,Nashville Predators,New York Islanders,NSH,NYI,1513.00278965036,1540.99159967922,0.5316343370619894,0.46836566293801063,0.24022240251394159,1.1757805989299825,1.064441803583959,,,,,75,60,67
2022,2021-10-30,0,0,pre,,Los Angeles Kings,Montreal Canadiens,LAK,MTL,1467.62465077722,1503.90766450914,0.5197300798886763,0.48026992011132374,0.2416707714426269,1.1555273618713449,1.086143409571282,,,,,23,70,46
